,SF ID,Dealer ID,Account Creation Date,Account Name,Mailing State,No. of Employees,Residential HVAC Sales Per Year,Years in Business,HVAC Brand #1,HVAC Brand #2,CEL MKT,Currently offers Consumer Financing?,# of Apps 2017,# of Apps 2018,# of Apps 2019,NumofQuotes,NumofQuotes_Approved,NumofQuotes_Declined,NumofQuotes_Funded,Approve_Rate,Decline_Rate,Fund_Rate,Latency_days,quoteCreditScore
1345,0010B00001mYXWE,C16716,2016-11-14,Elliott Refrigeration Heating and Cooling,TX,2,"100,000-499,999",-,Goodman,Trane,-,No,0,0,0,,,,,,,,,
1346,0010B00001mYXXM,C16717,2016-11-14,Rich's Heating Service,NJ,1,"0-99,999",15,Heil,Weil/McLuin,-,No,0,3,1,4.0,0.0,2.0,2.0,0.0,0.5,0.5,633.4510107754629,683.5
1347,0010B00001mYXXg,C16718,2016-11-14,Mr. Perfect,TN,3,-,1,Goodman,Evcon,-,No,0,0,0,,,,,,,,,
1348,0010B00001mYXYU,C16719,2016-11-14,Magister Mechanical Services,TN,2,"100,000-499,999",-,Carrier,Fujitsu,-,No,0,0,0,,,,,,,,,
1349,0010B00001mYXa1,C16721,2016-11-14,M & R Heating Mechanicals,IL,2,"0-99,999",-,Armstrong,Ruud,-,No,0,0,0,,,,,,,,,
1350,0010B00001mYXaj,C16722,2016-11-14,Louie Mayer Heating & Cooling LLC,OH,1,"0-99,999",-,Ruud,Ducane,-,No,0,0,0,,,,,,,,,
1351,0010B00001mYXbN,C16723,2016-11-14,GeauxPRO Air,TX,4,"100,000-499,999",-,American Standard,Goodman,-,No,9,1,0,11.0,0.0,6.0,5.0,0.0,0.5454545454545454,0.45454545454545453,225.4632800294613,637.0909090909091
1352,0010B00001mYXcB,C16724,2016-11-14,S and E Ac and Heating repair services,TX,3,"100,000-499,999",-,American Standard,Rheem,-,No,6,0,0,10.0,2.0,2.0,6.0,0.2,0.2,0.6,100.39223078240741,608.5
1353,0010B00001mYXcp,C16725,2016-11-14,Robinson Heating & Cooling LLC,IN,4,"100,000-499,999",-,Arcoaire (International Comfort Products),-,-,Yes,10,0,0,11.0,0.0,6.0,5.0,0.0,0.5454545454545454,0.45454545454545453,171.65911618792086,653.2727272727273
1354,0010B00001mYXdO,C16726,2016-11-14,Kintex Plumbing LLC,TX,5,"500,000-999,999",-,-,-,-,No,13,9,2,27.0,8.0,9.0,10.0,0.2962962962962963,0.3333333333333333,0.37037037037037035,417.27764114197527,656.5555555555555
1355,0010B00001mYb2S,C16728,2016-11-15,Comfort Measure Heating and Air Conditioning,IL,1,"100,000-499,999",-,Armstrong,Ducane,-,Yes,1,3,3,7.0,1.0,4.0,2.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,684.3119530935846,643.8571428571429
1356,0010B00001mYb44,C16729,2016-11-15,Jalco Heating & Air Conditioning INC,TN,5,"1,000,000-2,499,999",18,Goodman,Air Ease,-,No,16,12,8,41.0,5.0,14.0,22.0,0.12195121951219512,0.34146341463414637,0.5365853658536586,442.1037298227191,671.8048780487804
1357,0010B00001mYeh8,C16736,2016-11-16,Ferraro Hvac,IL,1,"100,000-499,999",-,Comfortmaker,American Standard,-,No,0,3,2,6.0,0.0,1.0,5.0,0.0,0.16666666666666666,0.8333333333333334,810.2878548688271,749.3333333333334
1358,0010B00001mYeiL,C16738,2016-11-16,A/C DFW Experts,TX,8,"100,000-499,999",-,Goodman,Carrier,-,Yes,14,0,0,15.0,2.0,5.0,8.0,0.13333333333333333,0.3333333333333333,0.5333333333333333,190.4422682816358,637.3333333333334
1359,0010B00001mYejT,C16739,2016-11-16,Above All Air Conditioning & Heating Inc.,FL,5,"100,000-499,999",1,Amana,Goodman,-,No,0,0,0,,,,,,,,,
1360,0010B00001mYekq,C16740,2016-11-16,"Anywhere AC Mechanical, LLC",KY,2,"0-99,999",-,Arcoaire,Haier Ductless,-,Yes,3,0,0,4.0,0.0,2.0,2.0,0.0,0.5,0.5,124.93095583622684,616.5
1361,0010B00001mYkVC,A00034,2016-11-17,Fitting Mechanical,ID,-,-,-,Maytag,-,-,No,0,0,0,,,,,,,,,
1362,0010B00001mYjwc,C16743,2016-11-17,AireStream Aire & Heat Co.,TX,1,"0-99,999",-,Bryant,Lennox,-,No,3,1,2,8.0,2.0,3.0,3.0,0.25,0.375,0.375,354.3718613527199,693.5
1363,0010B00001mZ1d1,C16744,2016-11-21,Tidal Air,SC,1,"0-99,999",-,Goodman,Payne,-,No,0,0,0,,,,,,,,,
1364,0010B00001mZ1ex,C16745,2016-11-21,Morris Air Conditioning & Heating,TX,3,"100,000-499,999",-,Ruud,Bryant,-,No,6,3,4,13.0,2.0,4.0,7.0,0.15384615384615385,0.3076923076923077,0.5384615384615384,505.73487062678066,673.2307692307693
1365,0010B00001mZ1fg,C16746,2016-11-21,Miller Mechanical,AZ,8,"100,000-499,999",-,Trane,Goodman,-,No,0,4,1,5.0,1.0,2.0,2.0,0.2,0.4,0.4,608.3054470717593,653.8
1366,0010B00001mZ1gK,C16747,2016-11-21,McKenna Exteriors,TN,5,"500,000-999,999",-,-,-,-,No,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,84.48533819444444,578.0
1367,0010B00001mZITh,C16748,2016-11-22,Specialized Plumbing and Heating,CO,1,"0-99,999",-,American Standard,Armstrong,-,No,3,0,0,4.0,0.0,3.0,1.0,0.0,0.75,0.25,105.87789995949075,581.5
1368,0010B00001mZIb7,C16749,2016-11-22,Johnson's Heating & Cooling,TN,2,"100,000-499,999",-,Goodman,Rheem,-,No,7,0,0,7.0,0.0,5.0,2.0,0.0,0.7142857142857143,0.2857142857142857,181.31519200892856,554.8571428571429
1369,0010B00001mZIbq,C16750,2016-11-22,EXPELLED JR Heating and AC,TX,3,"100,000-499,999",-,Goodman,-,-,No,16,0,0,25.0,4.0,13.0,8.0,0.16,0.52,0.32,60.54810216666669,664.48
1370,0010B00001mZIcI,C16751,2016-11-22,J. L. Harrison A/C & Heating,TX,5,"100,000-499,999",-,Goodman,American Standard,-,No,1,0,0,,,,,,,,,
1371,0010B00001mZIcX,C16752,2016-11-22,Anika Corp,IL,1,"100,000-499,999",-,-,-,-,No,0,0,0,,,,,,,,,
1372,0010B00001mZTev,C16753,2016-11-28,Dougs Heating and Air,AR,3,"100,000-499,999",20,Tempstar,York,-,No,2,0,1,3.0,0.0,3.0,0.0,0.0,1.0,0.0,323.9741316743827,635.6666666666666
1373,0010B00001mZTfy,C16754,2016-11-28,Dale's Heating and Air,MO,2,"100,000-499,999",-,Rheem,-,-,No,0,0,0,,,,,,,,,
1374,0010B00001mZTjH,C16755,2016-11-28,Hybrid Heating & Cooling,IN,2,"100,000-499,999",-,ArcoAire,Thermal Zone,-,No,6,9,1,16.0,0.0,10.0,6.0,0.0,0.625,0.375,460.03532391131364,619.625
1375,0010B00001mZTlS,C16756,2016-11-28,"Your Plumber, LLC",FL,6,"500,000-999,999",-,-,-,-,Yes,23,0,0,27.0,1.0,15.0,11.0,0.037037037037037035,0.5555555555555556,0.4074074074074074,88.83214537208504,600.0
1376,0010B00001mZTma,C16757,2016-11-28,"Carolina Professional Contractors, Inc.",NC,3,"100,000-499,999",-,Goodman,Trane,-,No,4,2,1,9.0,0.0,2.0,7.0,0.0,0.2222222222222222,0.7777777777777778,347.67164488683125,681.2222222222222
1377,0010B00001mZToC,C16758,2016-11-28,Genuine Air AC & Heating,AZ,6,"500,000-999,999",-,Trane,Carrier,-,No,0,0,0,,,,,,,,,
1378,0010B00001mZTpv,C16759,2016-11-28,Complete Comfort Services,FL,5,"500,000-999,999",-,Amana,Rheem,-,Yes,3,0,0,3.0,0.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,60.05733660108024,620.3333333333334
1379,0010B00001mZUiC,C16761,2016-11-28,Number One Air Rescue Heating and Air,OK,2,"0-99,999",-,Trane,-,-,No,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7346825578703704,0.0
1380,0010B00001mZYlT,C16763,2016-11-29,Cool Comfort Heating and Air Conditioning,TX,2,"0-99,999",-,Trane,-,-,Yes,0,4,2,6.0,0.0,3.0,3.0,0.0,0.5,0.5,709.0444725366511,546.0
1381,0010B00001mZYmR,C16764,2016-11-29,TLC,NV,12,"500,000-999,999",-,Goodman,Coleman,-,No,6,2,4,12.0,3.0,4.0,5.0,0.25,0.3333333333333333,0.4166666666666667,499.1412373273534,671.3333333333334
1382,0010B00001mZiSa,A10444,2016-12-01,Comfort Control,KY,3,"100,000-499,999",-,American Standard,Ameristar,-,No,8,3,0,11.0,0.0,10.0,1.0,0.0,0.9090909090909091,0.09090909090909091,239.27892808396464,461.1818181818182
1383,0010B00001mZiO4,C16765,2016-12-01,Seashore Heating and Cooling Corp,NJ,1,"100,000-499,999",-,Coleman,Honeywell,-,No,0,0,0,,,,,,,,,
1384,0010B00001mZiMX,C16766,2016-12-01,Eco Energy Heating and Cooling,TX,12,"500,000-999,999",-,Goodman,Carrier,-,Yes,1,6,0,13.0,4.0,9.0,0.0,0.3076923076923077,0.6923076923076923,0.0,243.45086632033474,628.0
1385,0010B00001mZiOi,C16767,2016-12-01,Browne Heating & Metal Works,CA,4,"100,000-499,999",-,Coleman,Mitsubishi,-,No,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,36.4017215625,644.0
1386,0010B00001mZiR8,C16768,2016-12-01,Aaron Frost Refrigeration,AL,9,"1,000,000-2,499,999",-,Trane,Tempstar,-,Yes,0,0,0,,,,,,,,,
1387,0010B00001mZiRS,C16769,2016-12-01,"Glenn's Heating, Air Conditioning and Refrigeration",NJ,2,"100,000-499,999",-,Ruud,Comfortmaker,-,No,0,0,0,,,,,,,,,
1388,0010B00001mZpfg,C16770,2016-12-02,California Indoor Comfort,CA,6,"500,000-999,999",10,Lennox,Coleman,-,Yes,0,0,0,,,,,,,,,
1389,0010B00001mZpg5,C16771,2016-12-02,Brandywine Heating and Air,DE,6,"100,000-499,999",-,Goodman,Trane,-,Yes,12,19,19,51.0,13.0,15.0,23.0,0.2549019607843137,0.29411764705882354,0.45098039215686275,635.1144552609841,694.2941176470588
1390,0010B00001mZpiQ,C16773,2016-12-02,K & R Mechanical Services,TX,4,"100,000-499,999",3,Goodman,Ruud,-,No,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,545.8978502314815,752.0
1391,0010B00001ma1K7,A06423,2016-12-05,"A&W Heating, A/C and Plumbing",IN,4,"500,000-999,999",-,Broan/Air Temp,Bryant,-,Yes,3,2,0,5.0,0.0,1.0,4.0,0.0,0.2,0.8,371.386768,729.8
1392,0010B00001ma1C3,C16774,2016-12-05,Rittenhouse Heating and Cooling,IN,5,"100,000-499,999",28,York,Carrier,-,No,0,1,0,2.0,0.0,1.0,1.0,0.0,0.5,0.5,277.6392710648148,331.0
1393,0010B00001ma1F2,C16775,2016-12-05,Air MD,TN,6,"500,000-999,999",2,Carrier,-,-,Yes,0,0,0,,,,,,,,,
1394,0010B00001ma1HI,C16776,2016-12-05,TLC Mechanical,GA,1,"100,000-499,999",-,Goodman,Payne,-,Yes,0,0,0,,,,,,,,,
1395,0010B00001ma6td,C16777,2016-12-06,Custom Air Works LLC,FL,2,"0-99,999",-,Comfortmaker,Tempstar,-,No,6,3,8,18.0,0.0,5.0,13.0,0.0,0.2777777777777778,0.7222222222222222,597.3131400507972,634.0
1396,0010B00001maBIj,C16778,2016-12-07,"AE Finance, LLC",OH,1,"100,000-499,999",-,Bryant,Lennox,-,Yes,143,134,35,342.0,108.0,174.0,60.0,0.3157894736842105,0.5087719298245614,0.17543859649122806,432.7609163636426,633.2777777777778
1397,0010B00001maBdq,C16779,2016-12-07,PC Refrigeration,CA,1,"0-99,999",-,Daikin,Fujitsu,-,No,1,1,2,4.0,1.0,0.0,3.0,0.25,0.0,0.75,627.6967283391203,780.75
1398,0010B00001maHiR,C16780,2016-12-08,MW Service Company,PA,7,"100,000-499,999",-,Goodman,-,-,Yes,5,1,1,7.0,0.0,0.0,7.0,0.0,0.0,1.0,253.70797872685185,715.1428571428571
1399,0010B00001maHi2,C16781,2016-12-08,Energy Experts,CA,2,"100,000-499,999",-,Daikin,Goodman,-,Yes,0,0,0,,,,,,,,,
1400,0010B00001maHjo,C16782,2016-12-08,Dykeman Property Management,WI,0,"500,000-999,999",-,Rheem,Goodman,-,No,0,2,0,2.0,0.0,1.0,1.0,0.0,0.5,0.5,448.64788605324077,667.0
1401,0010B00001maHkD,C16783,2016-12-08,Gray's Heating & Cooling,AR,1,"100,000-499,999",-,Rheem,Rheem,-,No,0,0,0,2.0,1.0,1.0,0.0,0.5,0.5,0.0,6.670211012731481,605.5
1402,0010B00001maHlk,C16784,2016-12-08,Comanche Residential Services,NV,6,"0-99,999",23,Goodman,Lennox,-,No,1,0,2,4.0,1.0,3.0,0.0,0.25,0.75,0.0,457.31335647280093,456.0
1403,0010B00001maKhc,C16785,2016-12-09,Tru Cool,MI,3,"100,000-499,999",-,Goodman,-,-,No,0,1,0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,244.03300019097225,22579.0
1404,0010B00001maKy4,C16786,2016-12-09,Elite Heating & Cooling,IN,2,"500,000-999,999",1,York,Trane,-,No,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.4180366087962963,614.0
1405,0010B00001maKyn,C16787,2016-12-09,Pfaff Air,TN,1,"0-99,999",8,Goodman,Fujitsu,-,Yes,2,4,3,9.0,1.0,5.0,3.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,566.3216526568931,590.6666666666666
1406,0010B00001maL0Z,C16788,2016-12-09,Campo's Heating & Air Conditioning,LA,3,"100,000-499,999",11,Goodman,Heil,-,Yes,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,556.7145089467592,694.0
1407,0010B00001maL21,C16789,2016-12-09,Lees Unlimited,TX,1,"100,000-499,999",14,Goodman,Ruud,-,No,7,7,1,15.0,0.0,12.0,3.0,0.0,0.8,0.2,385.4409429251544,447.53333333333336
1408,0010B00001maKzv,C16790,2016-12-09,J&R Precision Heating and Air,NC,3,"100,000-499,999",-,Goodman,Daikin,-,No,19,30,21,73.0,12.0,35.0,26.0,0.1643835616438356,0.4794520547945205,0.3561643835616438,532.8184537379503,611.6438356164383
1409,0010B00001maL2f,C16791,2016-12-09,Dynomike Solutions,PA,1,"100,000-499,999",1,Coleman,American Standard,-,No,2,0,0,4.0,0.0,2.0,2.0,0.0,0.5,0.5,181.71849996238427,656.5
1410,0010B00001mak03,C16792,2016-12-12,Kruse Corporation,KS,207,"100,000-499,999",-,York,Carrier,-,No,0,2,0,2.0,1.0,1.0,0.0,0.5,0.5,0.0,555.5625059027777,699.0
1411,0010B00001mak16,C16793,2016-12-12,"Greens Heating & Cooling, Inc.",MI,3,"100,000-499,999",-,Goodman,Lennox,-,No,4,1,2,7.0,1.0,5.0,1.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,513.0967181382275,630.4285714285714
1412,0010B00001makCO,C16794,2016-12-12,Valdo's Heating and Cooling,NJ,10,"500,000-999,999",-,Maytag,Fujitsu,-,No,0,3,4,7.0,1.0,0.0,6.0,0.14285714285714285,0.0,0.8571428571428571,837.702050625,781.8571428571429
1413,0010B00001makDl,C16795,2016-12-12,R&T Heating and Air,FL,2,"100,000-499,999",7,Goodman,Carrier,-,No,0,0,0,,,,,,,,,
1414,0010B00001oDci5,C16797,2016-12-14,Advanced Problem Solutions,IA,5,"100,000-499,999",24,Rheem,Rheem,-,No,0,0,0,,,,,,,,,
1415,0010B00001oDcio,C16798,2016-12-14,Stars Chimney Service,IN,9,"500,000-999,999",8,"Hart and Cooley, Pacific Energy, Napoleons, Buck, Home Savor Products",-,-,No,0,0,0,,,,,,,,,
1416,0010B00001oDcjI,C16799,2016-12-14,Desert Heat,AZ,2,"0-99,999",-,Trane,Lennox,-,No,4,0,0,4.0,0.0,2.0,2.0,0.0,0.5,0.5,110.33428731481482,656.5
1417,0010B00001oDcjm,C16800,2016-12-14,"Jeffries Heating & Air, LLC",KY,5,"1,000,000-2,499,999",-,Lennox,-,-,Yes,16,36,5,57.0,4.0,25.0,28.0,0.07017543859649122,0.43859649122807015,0.49122807017543857,473.57864732496756,638.438596491228
1418,0010B00001oDck6,C16801,2016-12-14,Delco Air,NJ,4,"0-99,999",-,Coleman,Carrier,-,Yes,5,0,3,8.0,4.0,1.0,3.0,0.5,0.125,0.375,482.18640059317136,658.0
1419,0010B00001oDckf,C16802,2016-12-14,Cox Climate Control,VA,1,"100,000-499,999",-,Goodman,Amana,-,No,4,13,3,21.0,3.0,7.0,11.0,0.14285714285714285,0.3333333333333333,0.5238095238095238,473.1044928213183,689.4285714285714
1420,0010B00001oDcl9,C16803,2016-12-14,A Step Above Heating & Air,SC,4,"100,000-499,999",-,Trane,Rheem,-,No,15,10,7,32.0,3.0,15.0,14.0,0.09375,0.46875,0.4375,474.894726879702,650.96875
1421,0010B00001oDcmq,C16804,2016-12-14,"Gagle's Heating, A/C & Plumbing, Inc.",OR,24,"1,000,000-2,499,999",50,Bryant,Coleman,-,Yes,19,3,6,28.0,7.0,9.0,12.0,0.25,0.32142857142857145,0.42857142857142855,392.976945064484,641.5
1422,0010B00001oDcnF,C16805,2016-12-14,Ricochet LLC,MD,0,"0-99,999",-,Goodman,Trane,-,No,0,0,0,,,,,,,,,
1423,0010B00001oDcno,C16806,2016-12-14,"South Brevard Air and Heat, LLC",FL,1,"0-99,999",1,Goodman,-,-,No,3,2,1,7.0,1.0,3.0,3.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,307.78456897486774,658.5714285714286
1424,0010B00001oDkqC,C16808,2016-12-16,M & M Heating and Cooling,AL,2,"100,000-499,999",-,York,Goodman,-,No,0,0,0,,,,,,,,,
1425,0010B00001oDkrh,C16809,2016-12-16,D & T Heating and Cooling,MI,7,"100,000-499,999",4,Westinghouse,Rheem,-,No,2,3,0,6.0,1.0,3.0,2.0,0.16666666666666666,0.5,0.3333333333333333,362.2728077044753,641.8333333333334
1426,0010B00001oDksB,C16810,2016-12-16,Airco Specialist,TX,2,"0-99,999",1,Trane,Daikin,-,No,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,218.78540439814816,536.0
1427,0010B00001oDktq,C16811,2016-12-16,Bass Electric & AC,MS,3,"100,000-499,999",-,Rheem,Ruud,-,No,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,56.33951663194444,573.0
1428,0010B00001oDkuZ,C16812,2016-12-16,Performance Heating & Cooling Inc.,TN,1,"100,000-499,999",-,American Standard,Arcoaire,-,No,0,0,0,,,,,,,,,
1429,0010B00001oDkzo,C16813,2016-12-16,Nicely Done Heating & Cooling,NC,4,"100,000-499,999",-,Goodman,Rheem,-,No,4,2,0,6.0,1.0,4.0,1.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,261.1374752199074,679.5
1430,0010B00001oDl0h,C16814,2016-12-16,"Official Services, LLC",NE,4,"0-99,999",-,Rheem,Ruud,-,No,0,2,1,3.0,0.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666,739.2257529822531,658.3333333333334
1431,0010B00001oDkyM,C16815,2016-12-16,Air By John Martinez,TX,5,"100,000-499,999",-,Coleman,Ruud,-,No,0,5,1,7.0,0.0,3.0,4.0,0.0,0.42857142857142855,0.5714285714285714,587.276861479828,694.2857142857143
1432,0010B00001oDxpA,C16816,2016-12-19,Barron's Air Conditioning and Appliance Service Inc.,FL,9,"1,000,000-2,499,999",-,Comfortmaker,Amana,-,Yes,8,1,0,9.0,4.0,4.0,1.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,162.5283811432613,656.8888888888889
1433,0010B00001oEDB3,C16817,2016-12-20,Bush Roofing Group,GA,1,"0-99,999",-,-,-,-,No,3,0,0,4.0,2.0,2.0,0.0,0.5,0.5,0.0,112.57598157986112,623.5
1434,0010B00001oEDBh,C16818,2016-12-20,Johnson's Mechanical,FL,8,"0-99,999",-,Goodman,Lennox,-,No,0,0,0,,,,,,,,,
1435,0010B00001oEDCk,C16819,2016-12-20,WJM Air Conditioning & Heating,NY,2,"100,000-499,999",-,American Standard,Ruud,-,No,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.6764306712962962,730.0
1436,0010B00001oEDDJ,C16820,2016-12-20,"Affordable Comfort, LLC",AZ,15,"1,000,000-2,499,999",-,American Standard,Amana,-,Yes,9,0,0,9.0,1.0,8.0,0.0,0.1111111111111111,0.8888888888888888,0.0,84.85518233410494,628.4444444444445
1437,0010B00001oEDDn,C16821,2016-12-20,Quality AC & Heating,TN,1,"0-99,999",12,Goodman,American Standard,-,No,1,0,0,2.0,0.0,1.0,1.0,0.0,0.5,0.5,132.63205800347222,642.5
1438,0010B00001oEOcD,C16822,2016-12-22,A1 Lightfoot Construction,TX,2,"100,000-499,999",-,York,Coleman,-,Yes,0,0,0,,,,,,,,,
1439,0010B00001oEOd1,C16823,2016-12-22,Boyer Valley Heating and Cooling,IA,1,"100,000-499,999",-,Rheem,Bosch,-,No,0,1,0,2.0,1.0,1.0,0.0,0.5,0.5,0.0,324.5392444444445,735.5
1440,0010B00001oEOdL,C16824,2016-12-22,"EJC Mechanical Services, LLC",TX,8,"100,000-499,999",-,American Standard,Goodman,-,No,0,0,0,,,,,,,,,
1441,0010B00001oEOdu,C16825,2016-12-22,"Etowah Heating & Cooling, LLC",AL,1,"100,000-499,999",-,Nutone,Armstrong,-,Yes,2,2,0,4.0,0.0,3.0,1.0,0.0,0.75,0.25,251.3551364872685,687.5
1442,0010B00001oEPZo,C16826,2016-12-22,Lynch Plumbing,NY,4,"100,000-499,999",15,-,-,-,No,2,6,1,9.0,3.0,1.0,5.0,0.3333333333333333,0.1111111111111111,0.5555555555555556,413.28260191100827,734.2222222222222
1443,0010B00001oEVEz,C16827,2016-12-27,Ocean Breeze Home Comfort Solutions,SC,5,"0-99,999",-,Thermozone,Icp,-,No,4,1,0,6.0,0.0,2.0,4.0,0.0,0.3333333333333333,0.6666666666666666,174.8408782330247,670.0
1444,0010B00001oEVFT,C16828,2016-12-27,Myers Plumbing & Heating,WI,12,"0-99,999",-,Rheem,Luxaire,-,No,0,0,0,,,,,,,,,
1445,0010B00001oEVJk,C16829,2016-12-27,H&S Heating and Cooling,MS,2,"0-99,999",3,Goodman,Coleman,-,No,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,612.4854689814815,670.0
1446,0010B00001oEXOZ,C16848,2016-12-28,Mark of the Z Heating,MI,3,"500,000-999,999",32,Air Quest,American Standard,-,No,3,4,5,12.0,3.0,6.0,3.0,0.25,0.5,0.25,567.8373637905092,701.4166666666666
1447,0010B00001oEbK9,130293,2016-12-29,York Mechanical Services,PA,6,"100,000-499,999",-,Gibson,Goodman,-,Yes,0,10,9,19.0,4.0,5.0,10.0,0.21052631578947367,0.2631578947368421,0.5263157894736842,727.01727710039,699.7368421052631
1448,0010B00001oEbIr,135554,2016-12-29,LA Heating & Air,GA,2,"100,000-499,999",-,Westinghouse,Trane,-,No,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,211.6104349537037,694.0
1449,0010B00001oEbQ2,249100,2016-12-29,Charlie's Heating LLC,KY,-,-,-,Frigidaire,Tappan,-,-,0,0,0,,,,,,,,,
1450,0010B00001oEbTz,A09908,2016-12-29,Nelson Heating and Air LLC,MN,-,-,-,Maytag,-,-,No,0,0,0,,,,,,,,,
1451,0010B00001oEbRo,A10095,2016-12-29,Leblanc's Affordable A/C & Heating,LA,1,"100,000-499,999",-,Goodman,Frigidaire,-,No,4,15,10,29.0,3.0,11.0,15.0,0.10344827586206896,0.3793103448275862,0.5172413793103449,625.0761881285918,635.3793103448276
1452,0010B00001oEbOf,A10455,2016-12-29,Brian's Cooling & Heating,LA,1,"0-99,999",-,Frigidaire,-,-,No,6,0,0,6.0,2.0,4.0,0.0,0.3333333333333333,0.6666666666666666,0.0,141.78884342785494,432.1666666666667
1453,0010B00001oEbNm,A10528,2016-12-29,Square Electric and HVAC,LA,2,"0-99,999",-,Frigidaire,-,-,No,0,0,0,,,,,,,,,
1454,0010B00001oEbHo,A10532,2016-12-29,LRM Services LLC,SC,-,-,-,Westinghouse,-,-,-,0,0,0,,,,,,,,,
1455,0010B00001oEbGR,A10533,2016-12-29,Jones HVAC LLC,GA,2,"0-99,999",-,Westinghouse,-,-,No,0,0,0,,,,,,,,,
1456,0010B00001oEbLH,A10548,2016-12-29,Lynn Fairfax Heating & AC,NC,-,-,-,Nutone,-,-,-,0,0,0,,,,,,,,,
1457,0010B00001oEbV7,C16849,2016-12-29,Red Apple Air Heating & Air Conditioning,CA,3,"500,000-999,999",-,Maytag,York,-,Yes,0,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,599.6937520023148,607.0
1458,0010B00001oEbWA,C16850,2016-12-29,Climate Design AC & Heating,TX,5,"500,000-999,999",-,Trane,Lennox,-,No,0,0,0,,,,,,,,,
1459,0010B00001oEbWe,C16851,2016-12-29,Black Beard Mechanical,FL,1,"0-99,999",-,Trane,Carrier,-,No,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,173.8395077199074,714.0
1460,0010B00001oEbX8,C16852,2016-12-29,"Florida Air, Inc.",FL,5,"500,000-999,999",5,Trane,Carrier,-,No,5,0,0,5.0,1.0,1.0,3.0,0.2,0.2,0.6,110.06031581018519,712.6
1461,0010B00001oEeIW,123052,2016-12-30,JR's Heating & Air Services,WA,1,"100,000-499,999",23,Ruud,Goodman,-,No,0,0,0,,,,,,,,,
1462,0010B00001oEeJt,149117,2016-12-30,Element Mechanical Inc.,WA,1,-,-,Maytag,-,-,-,0,0,0,,,,,,,,,
1463,0010B00001oEeHJ,293900,2016-12-30,AIR PRO,WA,1,-,-,Maytag,-,-,-,0,0,0,,,,,,,,,
1464,0010B00001oEeKw,A07542,2016-12-30,"Addario, Inc.",MA,15,-,-,MAYTAG,-,-,-,0,0,0,,,,,,,,,
1465,0010B00001oEeIg,C16856,2016-12-30,King Heating LLC,OH,1,"0-99,999",-,Airease,Coleman,-,-,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,987.5325565625,615.0
1466,0010B00001oEeJU,C16857,2016-12-30,The Temperature Company,TX,1,"100,000-499,999",-,Coleman,York,-,No,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,874.6938556365741,671.0
1467,0010B00001oEeKD,C16858,2016-12-30,Florida Heating and Cooling,FL,8,"500,000-999,999",-,Tempstar,Trane,-,No,2,0,0,2.0,1.0,0.0,1.0,0.5,0.0,0.5,128.0166633275463,752.5
1468,0010B00001oEeKN,C16859,2016-12-30,"Zeal Comfort, Inc",TX,1,"100,000-499,999",-,American Standard,Lennox,-,No,0,0,0,,,,,,,,,
1469,0010B00001oEeKX,C16860,2016-12-30,EXPELLED Renovation Pros,NJ,10,"500,000-999,999",-,-,-,-,Yes,3,0,0,3.0,0.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,36.203217376543215,730.6666666666666
1470,0010B00001oEeL6,C16861,2016-12-30,Bella HVAC,DE,1,"100,000-499,999",-,Amana,Goodman,-,No,2,8,8,18.0,4.0,7.0,7.0,0.2222222222222222,0.3888888888888889,0.3888888888888889,632.4452052250514,655.8333333333334
1471,0010B00001oEeNl,C16863,2016-12-30,Seasonal Cleaning Service,TN,2,"0-99,999",5,Goodman,GMC,-,No,3,1,0,4.0,3.0,0.0,1.0,0.75,0.0,0.25,160.6581727025463,745.5
1472,0010B00001oEixm,C16864,2016-12-30,All Seasons Comfort,TX,5,"100,000-499,999",-,Trane,York,-,Yes,2,0,0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,4.576699537037037,478.5
